episode,mean_reward,max_reward,min_reward,std_reward,mean_episode_length,collision_rate,success_rate,mean_travel_time_s,total_collisions,total_successes,steps_per_sec,episodes_per_sec,elapsed_sec,mean_train_loss,success_rate/left,collision_rate/left,success_rate/straight,collision_rate/straight,success_rate/right,collision_rate/right,success_rate/scenario_a,success_rate/scenario_b,success_rate/scenario_c,success_rate/scenario_d,success_rate/scenario_e,success_rate/scenario_f,success_rate/scenario_g,success_rate/scenario_h,success_rate/scenario_i
3440,-16.965002059936523,26.89999771118164,-535.0999755859375,118.8158950805664,263.1000061035156,0.05000000074505806,1.0,26.309999465942383,146.0,3413.0,80.17028045654297,0.3914564251899719,915.2210693359375,2.548121690750122,1.0,0.09000000357627869,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3450,-22.619503021240234,26.89999771118164,-535.0999755859375,129.4503173828125,264.1300048828125,0.05999999865889549,1.0,26.413000106811523,148.0,3423.0,85.77521514892578,0.41882428526878357,939.097412109375,2.613237142562866,1.0,0.10999999940395355,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3460,-22.954002380371094,26.89999771118164,-535.0999755859375,129.5410919189453,266.3599853515625,0.05999999865889549,1.0,26.63599967956543,149.0,3433.0,79.00360870361328,0.38575980067253113,965.0203247070312,2.5963923931121826,1.0,0.11999999731779099,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3470,-17.494503021240234,26.89999771118164,-535.0999755859375,118.905029296875,266.6300048828125,0.05000000074505806,1.0,26.663000106811523,149.0,3443.0,147.94497680664062,0.36119377613067627,992.706298828125,2.6028823852539062,1.0,0.11999999731779099,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3480,-22.922502517700195,25.999998092651367,-535.0999755859375,129.4341583251953,266.1499938964844,0.05999999865889549,1.0,26.614999771118164,150.0,3453.0,78.88023376464844,0.38515740633010864,1018.669677734375,2.5871880054473877,1.0,0.12999999523162842,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3490,-33.0885009765625,25.999998092651367,-535.0999755859375,147.84291076660156,260.5899963378906,0.07999999821186066,0.9900000095367432,26.174999237060547,152.0,3462.0,89.55010986328125,0.437256395816803,1041.53955078125,2.6862778663635254,1.0,0.14000000059604645,0.9599999785423279,0.05000000074505806,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3500,-32.50800323486328,25.999998092651367,-535.0999755859375,148.00979614257812,256.7200012207031,0.07999999821186066,0.9900000095367432,25.690000534057617,152.0,3472.0,80.25242614746094,0.3918575346469879,1067.05908203125,2.6742589473724365,1.0,0.14000000059604645,0.9599999785423279,0.05000000074505806,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3510,-37.08550262451172,28.699996948242188,-535.0999755859375,156.40106201171875,250.57000732421875,0.09000000357627869,0.9900000095367432,25.111000061035156,153.0,3482.0,82.61825561523438,0.4034094214439392,1091.8477783203125,2.6628646850585938,1.0,0.15000000596046448,0.9599999785423279,0.05000000074505806,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3520,-35.549503326416016,28.699996948242188,-535.0999755859375,156.83143615722656,240.3300018310547,0.09000000357627869,0.9900000095367432,24.238000869750977,153.0,3492.0,94.88964080810547,0.4633283019065857,1113.4307861328125,2.6906371116638184,1.0,0.12999999523162842,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3530,-35.11750411987305,28.699996948242188,-535.0999755859375,156.97015380859375,237.4499969482422,0.09000000357627869,0.9900000095367432,23.775999069213867,153.0,3502.0,83.97542572021484,0.41003623604774475,1137.81884765625,2.674935817718506,1.0,0.11999999731779099,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3540,-23.571502685546875,28.699996948242188,-535.0999755859375,140.07676696777344,233.80999755859375,0.07000000029802322,0.9900000095367432,23.44099998474121,153.0,3512.0,82.07096099853516,0.40073710680007935,1162.7728271484375,2.668156862258911,1.0,0.11999999731779099,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3550,-11.982002258300781,29.449996948242188,-534.7999877929688,119.71217346191406,229.8800048828125,0.05000000074505806,0.9900000095367432,23.01799964904785,153.0,3522.0,95.80888366699219,0.4678167998790741,1184.1488037109375,2.661158561706543,1.0,0.11999999731779099,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3560,-5.636002540588379,29.449996948242188,-534.7999877929688,107.77245330810547,224.24000549316406,0.03999999910593033,0.9900000095367432,22.454999923706055,153.0,3532.0,86.41889190673828,0.4219672679901123,1207.8472900390625,2.654825210571289,1.0,0.11999999731779099,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3570,-10.335002899169922,29.449996948242188,-534.7999877929688,119.86048126220703,218.89999389648438,0.05000000074505806,0.9800000190734863,22.018999099731445,154.0,3541.0,86.51510620117188,0.42243704199790955,1231.5194091796875,2.6487646102905273,0.9900000095367432,0.12999999523162842,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3580,-4.109002590179443,30.349998474121094,-534.7999877929688,107.9067611694336,214.05999755859375,0.03999999910593033,0.9800000190734863,21.44499969482422,154.0,3551.0,97.64812469482422,0.476797491312027,1252.49267578125,2.6777281761169434,0.9900000095367432,0.12999999523162842,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3590,7.495497226715088,30.349998474121094,-533.9000244140625,77.2310791015625,210.02999877929688,0.019999999552965164,0.9900000095367432,21.041000366210938,154.0,3561.0,84.93626403808594,0.4147278368473053,1276.60498046875,2.667623519897461,0.9900000095367432,0.12999999523162842,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3600,-2.9090025424957275,31.849998474121094,-534.3499755859375,108.33334350585938,206.05999755859375,0.03999999910593033,0.9900000095367432,20.597999572753906,156.0,3571.0,84.93118286132812,0.41470304131507874,1300.7186279296875,2.6935079097747803,0.9900000095367432,0.14000000059604645,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3610,-2.7155025005340576,31.849998474121094,-534.3499755859375,108.29621887207031,204.77000427246094,0.03999999910593033,0.9900000095367432,20.5049991607666,157.0,3581.0,94.84320068359375,0.4631015658378601,1322.3121337890625,2.719956636428833,0.9900000095367432,0.15000000596046448,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3620,-8.346002578735352,31.849998474121094,-534.3499755859375,120.3963623046875,205.63999938964844,0.05000000074505806,0.9900000095367432,20.614999771118164,158.0,3591.0,81.1523208618164,0.3962515890598297,1347.548583984375,2.7382233142852783,0.9900000095367432,0.14000000059604645,0.9900000095367432,0.019999999552965164,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3630,-19.595003128051758,31.849998474121094,-534.6500244140625,141.00460815429688,207.3000030517578,0.07000000029802322,0.9900000095367432,20.722000122070312,160.0,3601.0,81.11619567871094,0.39607518911361694,1372.79638671875,2.78424072265625,0.9900000095367432,0.15000000596046448,0.9900000095367432,0.019999999552965164,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3640,-20.29250144958496,31.849998474121094,-534.6500244140625,140.83538818359375,211.9499969482422,0.07000000029802322,0.9900000095367432,21.19099998474121,160.0,3611.0,164.6385040283203,0.4019494950771332,1397.675048828125,2.78283953666687,0.9900000095367432,0.15000000596046448,0.9900000095367432,0.019999999552965164,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3650,-21.032001495361328,31.849998474121094,-534.6500244140625,140.6936798095703,216.8800048828125,0.07000000029802322,0.9900000095367432,21.749000549316406,160.0,3621.0,76.40361785888672,0.3730645179748535,1424.4801025390625,2.7686245441436768,0.9900000095367432,0.14000000059604645,0.9900000095367432,0.009999999776482582,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3660,-21.591503143310547,31.849998474121094,-534.6500244140625,140.56150817871094,220.61000061035156,0.07000000029802322,0.9900000095367432,22.106000900268555,160.0,3631.0,81.56294250488281,0.3982565701007843,1449.589599609375,2.7546870708465576,0.9900000095367432,0.14000000059604645,0.9900000095367432,0.009999999776482582,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3670,-17.35000228881836,31.849998474121094,-534.6500244140625,130.7687225341797,229.0,0.05999999865889549,1.0,22.899999618530273,160.0,3641.0,74.22555541992188,0.3624294400215149,1477.18115234375,2.7412755489349365,0.9900000095367432,0.14000000059604645,0.9900000095367432,0.009999999776482582,1.0,0.009999999776482582,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3680,-23.6405029296875,31.849998474121094,-535.25,140.31825256347656,234.27000427246094,0.07000000029802322,1.0,23.427000045776367,161.0,3651.0,169.0909423828125,0.41281968355178833,1501.40478515625,2.711358070373535,0.9900000095367432,0.15000000596046448,0.9900000095367432,0.009999999776482582,1.0,0.009999999776482582,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3690,-29.71200180053711,31.849998474121094,-535.25,148.9522247314453,238.0800018310547,0.07999999821186066,1.0,23.808000564575195,162.0,3661.0,78.99577331542969,0.3857215642929077,1527.3302001953125,2.7273786067962646,0.9900000095367432,0.15000000596046448,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3700,-20.312501907348633,30.049997329711914,-535.25,130.08572387695312,248.75,0.05999999865889549,1.0,24.875,162.0,3671.0,72.45096588134766,0.35376450419425964,1555.59765625,2.736325979232788,0.9900000095367432,0.12999999523162842,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3710,-20.94550323486328,30.049997329711914,-535.25,130.04415893554688,252.97000122070312,0.05999999865889549,1.0,25.297000885009766,163.0,3681.0,77.98177337646484,0.38077038526535034,1581.8602294921875,2.7231924533843994,0.9900000095367432,0.11999999731779099,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3720,-20.851001739501953,30.049997329711914,-535.25,130.00282287597656,252.33999633789062,0.05999999865889549,0.9900000095367432,25.305999755859375,164.0,3690.0,179.96337890625,0.4393636882305145,1604.620361328125,2.7266039848327637,0.9900000095367432,0.11999999731779099,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0
3730,-9.840502738952637,30.049997329711914,-535.25,107.38610076904297,252.27000427246094,0.03999999910593033,0.9900000095367432,25.23200035095215,164.0,3700.0,80.8987045288086,0.3950132131576538,1629.93603515625,2.7416043281555176,0.9900000095367432,0.11999999731779099,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0
3740,-9.80150318145752,30.049997329711914,-535.25,107.43368530273438,252.00999450683594,0.03999999910593033,0.9900000095367432,25.308000564575195,164.0,3710.0,76.89200592041016,0.3754492402076721,1656.57080078125,2.73215389251709,0.9900000095367432,0.11999999731779099,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0
3750,-9.744503021240234,30.049997329711914,-535.25,107.4219741821289,251.6300048828125,0.03999999910593033,0.9900000095367432,25.30299949645996,164.0,3720.0,77.60554504394531,0.3789333403110504,1682.960693359375,2.7178544998168945,0.9900000095367432,0.10999999940395355,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
3760,-21.33550262451172,30.049997329711914,-546.5,130.90737915039062,255.57000732421875,0.05999999865889549,0.9700000286102295,25.465999603271484,166.0,3728.0,160.9929656982422,0.3930492103099823,1708.4027099609375,2.735332489013672,0.9700000286102295,0.12999999523162842,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3770,-21.022003173828125,30.049997329711914,-546.5,130.9995880126953,253.47999572753906,0.05999999865889549,0.9700000286102295,25.56399917602539,166.0,3738.0,76.68636322021484,0.3744451403617859,1735.1090087890625,2.722243070602417,0.9700000286102295,0.12999999523162842,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3780,-15.603002548217773,28.999998092651367,-546.5,120.40386199951172,254.02000427246094,0.05000000074505806,0.9700000286102295,25.275999069213867,166.0,3748.0,74.49785614013672,0.3637590706348419,1762.5997314453125,2.711617946624756,0.9700000286102295,0.11999999731779099,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3790,-10.713502883911133,28.999998092651367,-546.5,108.5250473022461,258.0899963378906,0.03999999910593033,0.9700000286102295,25.597999572753906,166.0,3758.0,74.36023712158203,0.36308711767196655,1790.1412353515625,2.701247215270996,0.9700000286102295,0.10999999940395355,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3800,-15.255002975463867,28.999998092651367,-546.5,120.31331634521484,251.6999969482422,0.05000000074505806,0.9599999785423279,25.33099937438965,167.0,3767.0,172.8214874267578,0.42192748188972473,1813.842041015625,2.7022573947906494,0.9700000286102295,0.10999999940395355,0.9800000190734863,0.019999999552965164,1.0,0.019999999552965164,1.0,0.949999988079071,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3810,-14.880002975463867,28.099998474121094,-546.5,120.13557434082031,249.1999969482422,0.05000000074505806,0.949999988079071,24.972000122070312,168.0,3776.0,81.66436004638672,0.39875176548957825,1838.9202880859375,2.6951727867126465,0.9700000286102295,0.10999999940395355,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3820,-9.606502532958984,28.849998474121094,-546.5,108.35093688964844,250.7100067138672,0.03999999910593033,0.9599999785423279,25.02400016784668,168.0,3786.0,78.42259216308594,0.38292279839515686,1865.0352783203125,2.70463228225708,0.9700000286102295,0.10000000149011612,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3830,-15.553503036499023,28.849998474121094,-546.5,120.15142822265625,253.69000244140625,0.05000000074505806,0.9599999785423279,25.256999969482422,169.0,3796.0,84.25370788574219,0.4113950729370117,1889.3427734375,2.715221405029297,0.9700000286102295,0.10999999940395355,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3840,-15.47700309753418,28.849998474121094,-546.5,120.14251708984375,253.17999267578125,0.05000000074505806,0.9599999785423279,25.46299934387207,169.0,3806.0,79.69573974609375,0.3891393542289734,1915.04052734375,2.705498695373535,0.9700000286102295,0.10999999940395355,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3850,-15.430502891540527,28.849998474121094,-546.5,120.12164306640625,252.8699951171875,0.05000000074505806,0.9599999785423279,25.40999984741211,169.0,3816.0,151.2586212158203,0.3692837357521057,1942.1199951171875,2.686758041381836,0.9700000286102295,0.10999999940395355,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3860,-3.9145028591156006,28.849998474121094,-534.7999877929688,93.22135162353516,249.42999267578125,0.029999999329447746,0.9800000190734863,25.02899932861328,169.0,3826.0,79.75962829589844,0.3894513249397278,1967.797119140625,2.6792445182800293,0.9800000190734863,0.10000000149011612,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3870,-3.1615028381347656,31.39999771118164,-534.7999877929688,93.27498626708984,244.41000366210938,0.029999999329447746,0.9800000190734863,24.49799919128418,169.0,3836.0,91.88124084472656,0.4486388564109802,1990.0867919921875,2.6726632118225098,0.9800000190734863,0.10000000149011612,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3880,-2.521002769470215,31.39999771118164,-534.7999877929688,93.34427642822266,240.13999938964844,0.029999999329447746,0.9800000190734863,24.216999053955078,169.0,3846.0,81.55672454833984,0.39822617173194885,2015.1981201171875,2.668794870376587,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3890,-1.4305026531219482,31.39999771118164,-534.7999877929688,93.48890686035156,232.8699951171875,0.029999999329447746,0.9800000190734863,23.64299964904785,169.0,3856.0,85.49122619628906,0.4174376130104065,2039.15380859375,2.664886951446533,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.8999999761581421,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3900,4.043997287750244,31.39999771118164,-534.7999877929688,76.93993377685547,233.0399932861328,0.019999999552965164,0.9900000095367432,23.336999893188477,169.0,3866.0,89.959716796875,0.4392564296722412,2061.919677734375,2.6585850715637207,0.9800000190734863,0.07000000029802322,0.9700000286102295,0.029999999329447746,1.0,0.019999999552965164,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3910,9.107497215270996,31.39999771118164,-534.7999877929688,55.12489318847656,235.9499969482422,0.009999999776482582,1.0,23.594999313354492,169.0,3876.0,79.52552795410156,0.38830825686454773,2087.67236328125,2.6503520011901855,0.9800000190734863,0.07000000029802322,0.9700000286102295,0.029999999329447746,1.0,0.009999999776482582,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3920,3.553497314453125,31.39999771118164,-534.7999877929688,77.22886657714844,236.30999755859375,0.019999999552965164,1.0,23.631000518798828,170.0,3886.0,79.21794891357422,0.3868063986301422,2113.525146484375,2.642103672027588,0.9800000190734863,0.07000000029802322,0.9700000286102295,0.029999999329447746,1.0,0.009999999776482582,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3930,9.111997604370117,31.39999771118164,-534.7999877929688,55.14131164550781,235.9199981689453,0.009999999776482582,1.0,23.591999053955078,170.0,3896.0,149.26681518554688,0.36442095041275024,2140.9658203125,2.6461429595947266,0.9800000190734863,0.05999999865889549,0.9700000286102295,0.029999999329447746,1.0,0.009999999776482582,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
3940,-7.397002696990967,31.39999771118164,-534.7999877929688,107.62342834472656,235.97999572753906,0.03999999910593033,1.0,23.597999572753906,173.0,3906.0,84.11731719970703,0.4107290804386139,2165.312744140625,2.6733267307281494,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.009999999776482582,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3950,-7.109002590179443,31.39999771118164,-534.7999877929688,107.6910629272461,234.05999755859375,0.03999999910593033,1.0,23.4060001373291,173.0,3916.0,77.12277221679688,0.3765760362148285,2191.867919921875,2.6867716312408447,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.009999999776482582,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3960,-7.542502403259277,31.39999771118164,-534.7999877929688,107.60614776611328,236.9499969482422,0.03999999910593033,1.0,23.69499969482422,173.0,3926.0,76.17915344238281,0.371968537569046,2218.751953125,2.680342197418213,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.009999999776482582,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3970,-8.235502243041992,29.749998092651367,-534.7999877929688,107.4674301147461,241.57000732421875,0.03999999910593033,1.0,24.156999588012695,173.0,3936.0,150.5255889892578,0.3674941062927246,2245.963134765625,2.6650424003601074,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3980,-14.398502349853516,28.849998474121094,-534.9500122070312,119.37747955322266,245.99000549316406,0.05000000074505806,1.0,24.599000930786133,174.0,3946.0,87.33538055419922,0.42644229531288147,2269.4130859375,2.67818546295166,0.9800000190734863,0.09000000357627869,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3990,-15.084002494812012,28.849998474121094,-534.9500122070312,119.2167739868164,250.55999755859375,0.05000000074505806,1.0,25.055999755859375,174.0,3956.0,79.11647033691406,0.3863109052181244,2295.298828125,2.674103021621704,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4000,-20.87950325012207,28.549997329711914,-534.9500122070312,129.82489013671875,252.52999877929688,0.05999999865889549,1.0,25.253000259399414,175.0,3966.0,77.37076568603516,0.37778693437576294,2321.768798828125,2.6674253940582275,0.9800000190734863,0.09000000357627869,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4010,-21.10000228881836,28.549997329711914,-534.9500122070312,129.77859497070312,254.0,0.05999999865889549,1.0,25.399999618530273,175.0,3976.0,163.3936767578125,0.39891037344932556,2346.837158203125,2.6740853786468506,0.9800000190734863,0.09000000357627869,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4020,-15.598503112792969,28.549997329711914,-534.9500122070312,119.10918426513672,253.99000549316406,0.05000000074505806,1.0,25.39900016784668,175.0,3986.0,79.09325408935547,0.3861975371837616,2372.730712890625,2.6699600219726562,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4030,-15.244503021240234,27.499998092651367,-534.9500122070312,119.17516326904297,251.6300048828125,0.05000000074505806,1.0,25.163000106811523,175.0,3996.0,81.1077651977539,0.39603400230407715,2397.98095703125,2.670274496078491,0.9800000190734863,0.07999999821186066,0.9700000286102295,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4040,1.364997148513794,27.499998092651367,-534.9500122070312,76.96012115478516,250.89999389648438,0.019999999552965164,1.0,25.09000015258789,175.0,4006.0,80.1802978515625,0.3915053606033325,2423.5234375,2.6668472290039062,0.9800000190734863,0.07999999821186066,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4050,0.8219971060752869,27.349998474121094,-534.9500122070312,76.88569641113281,254.52000427246094,0.019999999552965164,1.0,25.45199966430664,175.0,4016.0,85.11676025390625,0.415609210729599,2447.58447265625,2.6646828651428223,0.9800000190734863,0.07999999821186066,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4060,0.6164970993995667,27.349998474121094,-534.9500122070312,76.89193725585938,255.88999938964844,0.019999999552965164,1.0,25.589000701904297,175.0,4026.0,144.7625274658203,0.3534241318702698,2475.879150390625,2.6381375789642334,0.9800000190734863,0.07999999821186066,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4070,0.87449711561203,27.349998474121094,-534.9500122070312,76.91857147216797,254.1699981689453,0.019999999552965164,1.0,25.41699981689453,175.0,4036.0,78.79383087158203,0.38473549485206604,2501.87109375,2.636052131652832,0.9900000095367432,0.07000000029802322,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4080,6.5814971923828125,27.349998474121094,-534.5,54.9254150390625,252.7899932861328,0.009999999776482582,1.0,25.27899932861328,175.0,4046.0,79.33243560791016,0.3873654007911682,2527.6865234375,2.5986154079437256,1.0,0.05999999865889549,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4090,6.459997177124023,27.349998474121094,-534.5,54.91873550415039,253.60000610351562,0.009999999776482582,1.0,25.360000610351562,175.0,4056.0,86.66399383544922,0.4231640100479126,2551.31787109375,2.6009745597839355,1.0,0.05999999865889549,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4100,1.4009971618652344,29.14999771118164,-535.0999755859375,76.92031860351562,250.66000366210938,0.019999999552965164,1.0,25.06599998474121,177.0,4066.0,81.43466186523438,0.39763015508651733,2576.467041015625,2.6020760536193848,1.0,0.07999999821186066,0.9800000190734863,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4110,2.0024971961975098,29.14999771118164,-535.0999755859375,77.01790618896484,246.64999389648438,0.019999999552965164,1.0,24.665000915527344,177.0,4076.0,159.44046020507812,0.3892589509487152,2602.15673828125,2.6064743995666504,1.0,0.07999999821186066,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4120,1.9034970998764038,29.14999771118164,-535.0999755859375,77.02090454101562,247.30999755859375,0.019999999552965164,1.0,24.731000900268555,177.0,4086.0,90.42031860351562,0.44150546193122864,2624.806640625,2.588792085647583,1.0,0.07000000029802322,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
